db	path	node_mentions	labels
srv-agents-repos-Claude_Code_Automations.db	docs/marketing/art-of-war/VENDOR_SCOUT.md	13	Section:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	Archon/scripts/install.ps1	13	Function:12,File:1
srv-agents-repos-Claude_Code_Automations.db	Archon/scripts/update-homebrew.sh	13	Variable:10,File:1,Module:1,Function:1
srv-agents-repos-Claude_Code_Automations.db	Archon/scripts/validate-setup.sh	13	Variable:8,Function:3,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	Archon/.archon/commands/defaults/archon-simplify-changes.md	13	Section:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/web/src/components/ui/alert-dialog.tsx	13	Variable:9,Function:2,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/workflows/src/executor.ts	13	Function:7,Interface:2,Variable:2,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/docs-web/src/content/docs/book/first-command.md	13	Section:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/docs-web/src/content/docs/adapters/github.md	13	Section:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/core/src/operations/workflow-operations.ts	13	Function:7,Interface:3,File:1,Module:1,Variable:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/cli/src/commands/isolation.test.ts	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/server/src/routes/api.providers.test.ts	13	Function:6,Variable:2,File:1,Module:1,Class:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/server/src/routes/api.conversations.test.ts	13	Variable:6,Function:3,File:1,Module:1,Class:1
srv-agents-repos-Claude_Code_Automations.db	shared_references/context7-documentation.md	13	Section:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mq3rpw9n_1cc4b8e5/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpufvtap_85ad686e/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpud9znn_97c0a96d/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpud7crs_8fabe5e9/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpucd9ub_78002374/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mq3rpw7h_4287e786/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpucroh6_e61a54b1/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpueh4ko_cc1ad395/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mptnasrr_69081629/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpufufw7_1a1340c4/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mptmwggs_83b40064/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpudtrvn_40ad5b79/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpudtrx9_7fca699d/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpueh4j0_cb8c9482/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpud9zm7_bf4d3334/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mptmwgfe_ecc2d738/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpufvtbt_6ec73903/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpu0j22s_1f64d9aa/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpu5fdfr_bfda8fa3/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpucrog9_08780103/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mq3rr79s_50bb7d8a/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpucd9vl_f1b1f929/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mptnasyx_37274263/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpub5l8t_bfb775f9/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpu0ecuo_03f57119/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mq3rqaj5_7671e64a/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpub5l6t_beb54aee/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mq3rr7be_6cbf186e/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpud7cte_b41b0c63/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpu0j2h5_bf18596d/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpu0ecs0_8fad4b94/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mq3rqafd_7fa23d72/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpu5fdh1_dbcef531/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpufufuc_9103ddf6/manifest.json	13	Variable:11,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	docs/marketing/CHANNEL_PLAN.md	12	Section:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	docs/marketing/art-of-war/HERMES_REVIEW_HANDOFF.md	12	Section:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	docs/superpowers/plans/2026-05-04-whop-scaffold-infrastructure-launch.md	12	Section:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	docs/superpowers/plans/2026-05-05-whop-commerce-launch-live-autonomy.md	12	Section:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	docs/superpowers/plans/2026-05-27-art-of-war-all-phases-planning.md	12	Section:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	library/README.md	12	Section:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/web/src/lib/workflow-metadata.ts	12	Function:5,Type:2,Variable:2,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/web/src/components/workflows/ArtifactViewerModal.tsx	12	Function:6,Variable:3,File:1,Module:1,Interface:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/web/src/components/workflows/WorkflowExecution.tsx	12	Function:6,Interface:3,File:1,Module:1,Variable:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/web/src/components/chat/MessageList.tsx	12	Function:7,Variable:2,File:1,Module:1,Interface:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/web/src/components/layout/Sidebar.tsx	12	Function:6,Variable:4,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/workflows/src/router.ts	12	Function:7,Interface:2,File:1,Module:1,Variable:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/workflows/src/script-discovery.ts	12	Function:6,Variable:2,File:1,Module:1,Type:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/workflows/src/executor-preamble.test.ts	12	Function:6,Variable:4,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/docs-web/src/content/docs/getting-started/installation.md	12	Section:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/docs-web/src/content/docs/reference/commands.md	12	Section:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/docs-web/src/content/docs/guides/global-workflows.md	12	Section:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/docs-web/src/content/docs/adapters/community/discord.md	12	Section:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/docs-web/src/content/docs/adapters/community/gitea.md	12	Section:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/core/src/operations/isolation-operations.ts	12	Function:6,Interface:3,File:1,Module:1,Variable:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/git/src/types.ts	12	Type:5,Function:3,Interface:2,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/git/src/branch.ts	12	Function:9,File:1,Module:1,Variable:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/adapters/src/community/forge/README.md	12	Section:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/server/src/index.ts	12	Function:6,Variable:3,File:1,Module:1,Interface:1
srv-agents-repos-Claude_Code_Automations.db	Archon/packages/server/src/routes/schemas/codebase.schemas.ts	12	Variable:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	whop-app-store-assets/callscore-whop-store-listing.md	12	Section:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	shared_references/psp-playbook.md	12	Section:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	shared_references/payments-persona-playbook.md	12	Section:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	shared_references/treasury-playbook.md	12	Section:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	agent_workflows/10k_followers/README.md	12	Section:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	agent_workflows/autoresearch/configs/autoprompt-content-hook/program.md	12	Section:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	agent_workflows/autoresearch/configs/autoprompt-connection-note/program.md	12	Section:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	agent_workflows/autoresearch/templates/bench_outreach.py	12	Function:7,Variable:3,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	agent_workflows/orchestrator/references/schedule.md	12	Section:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/tools/boundary.ts	12	Function:4,Class:2,Method:2,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mq3rr7ao_7bbfd529/manifest.json	12	Variable:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mq3rqagz_c8b11dca/manifest.json	12	Variable:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mptmwgfu_f6ef7647/manifest.json	12	Variable:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpucrogq_da0ec43e/manifest.json	12	Variable:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpu0ect6_552011f4/manifest.json	12	Variable:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpud7csf_b3b8ad41/manifest.json	12	Variable:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpufufv4_ad6e4b95/manifest.json	12	Variable:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpu0j27n_c13fd0f1/manifest.json	12	Variable:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpu5fdg9_631ee151/manifest.json	12	Variable:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpueh4jt_dddcbe25/manifest.json	12	Variable:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpub5l7v_cf744766/manifest.json	12	Variable:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mptnasty_cb98dd33/manifest.json	12	Variable:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpudtrwe_6751ab86/manifest.json	12	Variable:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mq3rpw8b_60cd26af/manifest.json	12	Variable:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpucd9uu_0933d2c9/manifest.json	12	Variable:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpufvtb6_e8a3ce2b/manifest.json	12	Variable:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/.state/dispatch-test/runs/run_mpud9zmt_4c06f2f5/manifest.json	12	Variable:10,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/src/callscore/compliance.js	12	Function:8,Variable:2,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	workplane/src/callscore/hermes.js	12	Function:8,Variable:2,File:1,Module:1
srv-agents-repos-Claude_Code_Automations.db	art-of-war/reports/daily-war-room/2026-05-27.md	12	Section:10,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/commerce.ts	92	Function:63,Type:13,Variable:12,Interface:2,File:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/transports/whop-rest.ts	78	Function:47,Interface:25,Type:4,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/server.ts	71	Function:62,Variable:4,Type:3,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/adopt-reconcile.test.ts	58	Function:55,File:1,Module:1,Variable:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/scaffold.ts	54	Function:35,Type:9,Variable:6,Interface:2,File:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/server.test.ts	51	Function:48,File:1,Module:1,Variable:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/deploy.ts	42	Function:27,Type:6,Variable:5,Interface:2,File:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/scaffold.test.ts	36	Function:30,Variable:4,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/market.ts	34	Variable:16,Function:9,Interface:6,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/skill-plans.ts	34	Function:15,Interface:11,Type:6,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/deploy.test.ts	30	Function:24,Variable:3,File:1,Module:1,Type:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/commerce.test.ts	28	Function:22,Variable:4,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/executor.ts	28	Function:9,Method:6,Class:5,Type:4,Interface:2
srv-whop-auto-plugin.db	agent_workflows/whop_auto/scripts/render-automation-readme-assets.mjs	27	Function:21,Variable:4,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/status.ts	27	Function:12,Type:7,Class:2,Method:2,Interface:2
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/adopt.ts	25	Function:15,Type:4,Interface:2,Variable:2,File:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/tools/events.ts	23	Function:15,Class:2,Method:2,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/transports/vercel-rest.ts	21	Function:14,Interface:5,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/README.md	20	Section:18,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/schemas.ts	20	Variable:12,Type:6,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/reconcile.ts	19	Function:11,Type:2,Interface:2,Variable:2,File:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/tools/keychain.ts	19	Function:8,Class:3,Method:3,Variable:2,File:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/tools/manifest.ts	18	Function:8,Class:3,Method:3,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/skill-runner.test.ts	17	Function:12,Variable:3,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/runner.ts	17	Function:7,Type:6,Interface:2,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/runtime.ts	16	Function:10,Interface:4,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/tools/registry.ts	16	Function:8,Class:2,Method:2,Interface:2,File:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/healthcheck.mjs	15	Variable:12,File:1,Module:1,Function:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/scripts/healthcheck.mjs	15	Variable:12,File:1,Module:1,Function:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/automation-app/app-config.json	14	Variable:12,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/automation-app/hermes-whop-automation.web.js	14	Function:12,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/scripts/build-automation-app.mjs	12	Variable:10,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/tools/boundary.ts	12	Function:4,Class:2,Method:2,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/boot.ts	11	Function:6,File:1,Module:1,Class:1,Method:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/scripts/upload-automation-app-build.mjs	10	Function:5,Variable:3,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/healthcheck.ts	10	Function:5,Interface:3,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/.mcp.json	9	Variable:7,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/scripts/serve-automation-app.mjs	9	Variable:6,File:1,Module:1,Function:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/status.test.ts	9	Function:7,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/tools/git.ts	9	Function:7,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/skills/whop-deploy/SKILL.md	9	Section:7,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/automation-app/README.md	8	Section:6,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/whop-rest.test.ts	8	Function:6,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/skills/whop-adopt/SKILL.md	8	Section:6,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/market.test.ts	7	Variable:5,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/runtime.test.ts	7	Function:5,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/runner.test.ts	7	Function:3,File:1,Module:1,Type:1,Variable:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/keychain.test.ts	7	Function:5,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/skills/whop-market/SKILL.md	7	Section:5,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/agents/adopt-planner.md	6	Section:4,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/vercel-rest.test.ts	6	Function:4,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/.claude-plugin/plugin.json	6	Variable:4,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/agents/critic.md	5	Section:3,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/agents/deploy-planner.md	5	Section:3,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/executor.test.ts	5	Variable:2,File:1,Module:1,Function:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/config.ts	5	Function:2,File:1,Module:1,Variable:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/tools/codegen.ts	5	Variable:2,File:1,Module:1,Function:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/docker-compose.hetzner.yml	4	Variable:2,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/commerce-plan.test.ts	4	Variable:2,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/boot.test.ts	4	Function:2,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/docs-contract.test.ts	4	File:1,Module:1,Function:1,Variable:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/healthcheck.test.ts	4	Function:2,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/consent.test.ts	4	Function:2,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/boundary.test.ts	4	Function:2,File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/codegen.test.ts	3	File:1,Module:1,Function:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/registry.test.ts	3	File:1,Module:1,Function:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/scaffold-plan.test.ts	3	File:1,Module:1,Variable:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/events.test.ts	3	File:1,Module:1,Function:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/test-loader.ts	3	File:1,Module:1,Function:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/manifest.test.ts	3	File:1,Module:1,Function:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/integration-compensation-deadline.test.ts	3	File:1,Module:1,Function:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/fixtures/adopt-happy-path.ts	3	File:1,Module:1,Variable:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/index.ts	3	File:1,Module:1,Function:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/integration-adopt-happy.test.ts	2	File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/test-loader.test.ts	2	File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/state-digest.test.ts	2	File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/integration-unknown-outcome.test.ts	2	File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/run-tests.ts	2	File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/test/schemas.test.ts	2	File:1,Module:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/tools	1	Folder:1
srv-whop-auto-plugin.db	agent_workflows/whop_auto/bin/whop-state-mcp/src/transports	1	Folder:1
